state,city,event_type,count
Paraíba,Queimadas,home,1
Paraíba,Queimadas,department,1
Île-de-France,Fontenay-aux-Roses,department,1
Île-de-France,Fontenay-aux-Roses,product,1
Île-de-France,Fontenay-sous-Bois,cancel,1
Île-de-France,Fontenay-sous-Bois,purchase,1
Paraíba,Monteiro,department,1
Pará,Augusto Corrêa,cart,1
Île-de-France,Eaubonne,purchase,1
Pará,Augusto Corrêa,department,1
Île-de-France,Coupvray,cart,1
Île-de-France,Conflans-Sainte-Honorine,department,1
Île-de-France,Corbeil-Essonnes,department,1
Île-de-France,Cormeilles-en-Parisis,cart,1
Pará,Bragança,cancel,1
Île-de-France,Cormeilles-en-Parisis,department,1
Pará,Benevides,product,1
Île-de-France,Cormeilles-en-Parisis,home,1
Pará,Benevides,home,1
Pará,Benevides,department,1
Île-de-France,Cormeilles-en-Parisis,product,1
Île-de-France,Cormeilles-en-Parisis,purchase,1
Pará,Benevides,cart,1
Île-de-France,Coupvray,cancel,1
Île-de-France,Courbevoie,cancel,1
Île-de-France,Eaubonne,product,1
Pará,Barreira do Campo,home,1
Île-de-France,Courbevoie,cart,1
Île-de-France,Courbevoie,product,1
Île-de-France,Créteil,cancel,1
Pará,Barcarena,purchase,1
Île-de-France,Deuil-la-Barre,department,1
Île-de-France,Deuil-la-Barre,purchase,1
Île-de-France,Draveil,cart,1
Pará,Bagre,cart,1
Pará,Bagre,cancel,1
Île-de-France,Draveil,department,1
Île-de-France,Eaubonne,home,1
Pará,Augusto Corrêa,home,1
Île-de-France,Franconville,department,1
Paraíba,Monteiro,cancel,1
Pará,Bragança,home,1
Île-de-France,Fresnes,product,1
Île-de-France,Hérouville-en-Vexin,department,1
Paraná,Maringá,product,1
Paraná,Maringá,cart,1
Île-de-France,Issy-les-Moulineaux,purchase,1
Île-de-France,Ivry-sur-Seine,department,1
Paraná,Marechal Cândido Rondon,purchase,1
Île-de-France,Ivry-sur-Seine,product,1
Île-de-France,Joinville-le-Pont,product,1
Île-de-France,L'Haÿ-les-Roses,purchase,1
Île-de-France,L'Île-Saint-Denis,cart,1
Paraná,Marechal Cândido Rondon,department,1
Île-de-France,L'Île-Saint-Denis,department,1
Île-de-France,La Celle-Saint-Cloud,cart,1
Île-de-France,La Celle-Saint-Cloud,product,1
Île-de-France,La Courneuve,department,1
Paraná,Lapa,home,1
Paraná,Jaguariaíva,product,1
Île-de-France,La Courneuve,product,1
Île-de-France,La Garenne-Colombes,purchase,1
Paraná,Jaguariaíva,department,1
Paraná,Jaguariaíva,cart,1
Île-de-France,La Grande-Paroisse,cart,1
Paraná,Ibiporã,department,1
Paraná,Ibiporã,cart,1
Paraná,Guaratuba,purchase,1
Paraná,Guaratuba,product,1
Paraná,Guaratuba,cart,1
Paraná,Dois Vizinhos,product,1
Paraná,Dois Vizinhos,cancel,1
Paraná,Medianeira,product,1
Paraná,Paiçandu,cart,1
Paraná,Paiçandu,product,1
Île-de-France,Gennevilliers,department,1
Île-de-France,Gagny,department,1
Paraíba,João Pessoa,cancel,1
Paraíba,Guarabira,cart,1
Paraíba,Cajazeiras,product,1
Île-de-France,Gagny,home,1
Île-de-France,Gagny,product,1
Paraná,São Mateus do Sul,product,1
Île-de-France,Gaillon-sur-Montcient,cart,1
Paraná,São Mateus do Sul,cart,1
Île-de-France,Gaillon-sur-Montcient,department,1
Île-de-France,Garges-lès-Gonesse,product,1
Paraná,Rolândia,purchase,1
Île-de-France,Gennevilliers,cart,1
Île-de-France,Gentilly,department,1
Paraná,Palmas,cancel,1
Île-de-France,Gif-sur-Yvette,cart,1
Île-de-France,Gif-sur-Yvette,home,1
Paraná,Rolândia,home,1
Paraná,Rolândia,cart,1
Île-de-France,Gonesse,cart,1
Paraná,Rio Branco do Sul,purchase,1
Paraná,Rio Branco do Sul,product,1
Paraná,Rio Branco do Sul,department,1
Paraná,Prudentópolis,home,1
Île-de-France,Goussainville,cart,1
Paraná,Prudentópolis,department,1
Paraná,Ponta Grossa,cancel,1
Paraná,Palmas,product,1
Île-de-France,Combs-la-Ville,cart,1
Île-de-France,Colombes,cart,1
Ohio,Batavia,product,1
Île-de-France,Champigny-sur-Marne,cart,1
Pays de la Loire,Abbaretz,department,1
Pará,Vigia,home,1
Pará,Uruará,product,1
Île-de-France,Bondy,cart,1
Pará,Uruará,department,1
Île-de-France,Bondy,purchase,1
Pará,Uruará,cancel,1
Île-de-France,Bonneuil-sur-Marne,cart,1
Pará,Ulianopolis,department,1
Pará,Ulianopolis,cancel,1
Pará,Tucumã,product,1
Pará,Tucumã,home,1
Île-de-France,Boulogne-Billancourt,product,1
Pará,São João do Abade,cancel,1
Île-de-France,Boulogne-Billancourt,purchase,1
Île-de-France,Brie-Comte-Robert,cart,1
Île-de-France,Brie-Comte-Robert,department,1
Pará,Santo Antônio do Tauá,product,1
Pará,Santo Antônio do Tauá,cancel,1
Île-de-France,Brétigny-sur-Orge,cart,1
Île-de-France,Cachan,cart,1
Pará,Rondon do Pará,product,1
Pará,Rondon do Pará,department,1
Pará,Rondon do Pará,cart,1
Pará,Portel,purchase,1
Île-de-France,Cachan,department,1
Pará,Portel,department,1
Pará,Ponta de Pedras,department,1
Pará,Ponta de Pedras,cart,1
Pays de la Loire,Ancinnes,cancel,1
Pays de la Loire,Angers,cancel,1
Île-de-France,Boissise-la-Bertrand,product,1
Pays de la Loire,Château-Gontier-sur-Mayenne,cart,1
Pays de la Loire,Guérande,cart,1
Pays de la Loire,Grandchamps-des-Fontaines,product,1
Pays de la Loire,Fontenay-le-Comte,department,1
Pays de la Loire,Feneu,cart,1
Pays de la Loire,Essarts-en-Bocage,product,1
Île-de-France,Bobigny,product,1
Pays de la Loire,Erdre-en-Anjou,cancel,1
Pays de la Loire,Erbray,department,1
Pays de la Loire,Divatte-sur-Loire,product,1
Pays de la Loire,Couëron,cart,1
Pays de la Loire,Châtillon-sur-Colmont,cart,1
Pays de la Loire,Châtillon-sur-Colmont,cancel,1
Pays de la Loire,Château-Gontier-sur-Mayenne,product,1
Pays de la Loire,Cholet,product,1
Pays de la Loire,Angers,home,1
Pays de la Loire,Cholet,department,1
Pays de la Loire,Cherré-Au,cart,1
Pays de la Loire,Chemillé-en-Anjou,cancel,1
Pays de la Loire,Chanverrie,department,1
Pays de la Loire,Chanverrie,cart,1
Île-de-France,Bobigny,purchase,1
Pays de la Loire,Chantonnay,department,1
Pays de la Loire,Challans,department,1
Pays de la Loire,Brissac-Loire-Aubance,purchase,1
Pays de la Loire,Avrillé,product,1
Île-de-France,Bois-Colombes,cart,1
Île-de-France,Bois-Colombes,department,1
Île-de-France,Bois-Colombes,product,1
Pará,Parauapebas,home,1
Île-de-France,Champigny-sur-Marne,department,1
Île-de-France,Colombes,cancel,1
Pará,Parauapebas,cancel,1
Île-de-France,Chennevières-sur-Marne,product,1
Pará,Jacundá,cancel,1
Pará,Itupiranga,cart,1
Pará,Itupiranga,cancel,1
Pará,Itingá do Pará,product,1
Île-de-France,Chevilly-Larue,cart,1
Pará,Itingá do Pará,cancel,1
Île-de-France,Choisy-en-Brie,department,1
Pará,Ipixuna do Pará,cancel,1
Île-de-France,Choisy-le-Roi,cart,1
Pará,Igarapé-Miri,cancel,1
Pará,Igarapé-Açu,purchase,1
Pará,Igarapé-Açu,home,1
Pará,Goianésia do Pará,product,1
Pará,Goianésia do Pará,cart,1
Île-de-France,Châtenay-Malabry,product,1
Île-de-France,Châtillon,department,1
Pará,Divinópolis,cancel,1
Pará,Concórdia do Pará,product,1
Île-de-France,Châtillon,product,1
Pará,Canaã dos Carajás,department,1
Île-de-France,Clamart,cart,1
Île-de-France,Claye-Souilly,cart,1
Pará,Cametá,purchase,1
Île-de-France,Clichy,cancel,1
Île-de-France,Clichy,cart,1
Île-de-France,Clichy,department,1
Pará,Breves,purchase,1
Île-de-France,Clichy,purchase,1
Pará,Juruti,cart,1
Île-de-France,Chennevières-sur-Marne,cart,1
Pará,Juruti,home,1
Île-de-France,Chatou,cart,1
Pará,Paragominas,home,1
Pará,Paragominas,cart,1
Pará,Pacajá,product,1
Pará,Pacajá,home,1
Pará,Pacajá,department,1
Île-de-France,Champs-sur-Marne,cart,1
Pará,Ourilândia do Norte,cart,1
Pará,Oriximiná,product,1
Pará,Oriximiná,home,1
Pará,Oriximiná,department,1
Pará,Oriximiná,cancel,1
Pará,Muaná,home,1
Île-de-France,Charenton-le-Pont,product,1
Île-de-France,Chatou,department,1
Pará,Juruti,product,1
Île-de-France,Chauconin-Neufmontiers,cart,1
Pará,Monte Alegre,purchase,1
Pará,Monte Alegre,product,1
Pará,Monte Alegre,cart,1
Pará,Moju,purchase,1
Pará,Moju,product,1
Pará,Moju,home,1
Pará,Mocajuba,home,1
Pará,Medicilândia,department,1
Pará,Medicilândia,cancel,1
Île-de-France,Chaumes-en-Brie,cart,1
Pará,Marituba,cancel,1
Île-de-France,Chaumes-en-Brie,purchase,1
Île-de-France,La Grande-Paroisse,home,1
Île-de-France,La Grande-Paroisse,product,1
Île-de-France,La Norville,purchase,1
Ohio,Lorain,cart,1
Ohio,Painesville,product,1
Ohio,Oxford,department,1
Ohio,Oxford,cart,1
Ohio,North Royalton,cart,1
Ohio,North Ridgeville,purchase,1
Ohio,North Ridgeville,department,1
Ohio,Newark,department,1
Ohio,Newark,cart,1
Ohio,Newark,cancel,1
Ohio,Mount Vernon,department,1
Ohio,Mount Vernon,cart,1
Île-de-France,Montreuil,cancel,1
Ohio,Milford,product,1
Ohio,Middleburg Heights,product,1
Ohio,Middleburg Heights,department,1
Ohio,Middleburg Heights,cart,1
Ohio,Miamisburg,product,1
Île-de-France,Montreuil,department,1
Ohio,Mentor,cart,1
Ohio,Medina,home,1
Ohio,Medina,cancel,1
Ohio,Maumee,product,1
Ohio,Massillon,product,1
Ohio,Massillon,home,1
Ohio,Massillon,cart,1
Ohio,Mason,product,1
Ohio,Mason,cart,1
Ohio,Marysville,product,1
Ohio,Marietta,product,1
Ohio,Perrysburg,product,1
Ohio,Pickerington,product,1
Île-de-France,Montmagny,department,1
Ohio,Sylvania,product,1
Ohio,Upper Arlington,product,1
Ohio,Upper Arlington,cart,1
Ohio,Troy,department,1
Ohio,Troy,cart,1
Île-de-France,Meaux,cart,1
Île-de-France,Mennecy,purchase,1
Ohio,Toledo,home,1
Île-de-France,Mitry-Mory,product,1
Île-de-France,Moissy-Cramayel,department,1
Île-de-France,Montesson,cart,1
Ohio,Toledo,cancel,1
Ohio,Sylvania,purchase,1
Île-de-France,Montesson,product,1
Ohio,Stow,product,1
Ohio,Piqua,department,1
Ohio,Stow,department,1
Ohio,Springfield,purchase,1
Ohio,Springboro,cart,1
Ohio,South Euclid,product,1
Ohio,Sidney,purchase,1
Ohio,Shaker Heights,home,1
Ohio,Shaker Heights,cart,1
Ohio,Salem,product,1
Ohio,Salem,cart,1
Ohio,Salem,cancel,1
Ohio,Reynoldsburg,cart,1
Ohio,Powell,cart,1
Ohio,Powell,cancel,1
Ohio,Loveland,cart,1
Ohio,London,product,1
Île-de-France,La Queue-en-Brie,cart,1
Ohio,Lewis Center,department,1
Ohio,Dry Run,department,1
Ohio,Dry Run,cart,1
Ohio,Delaware,product,1
Ohio,Delaware,department,1
Ohio,Delaware,cart,1
Ohio,Dayton,department,1
Ohio,Dayton,cart,1
Ohio,Cuyahoga Falls,product,1
Île-de-France,Neuilly-sur-Seine,department,1
Île-de-France,Noisy-le-Grand,department,1
Ohio,Columbus,home,1
Île-de-France,Noisy-le-Sec,cart,1
Ohio,Columbus,cancel,1
Ohio,Cleveland Heights,product,1
Ohio,Cleveland,department,1
Ohio,Cleveland,cart,1
Ohio,Chillicothe,product,1
Ohio,Centerville,product,1
Ohio,Centerville,department,1
Ohio,Centerville,cart,1
Île-de-France,Noisy-le-Sec,home,1
Ohio,Canton,product,1
Ohio,Bowling Green,product,1
Ohio,Bowling Green,department,1
Île-de-France,Pantin,cancel,1
Ohio,Beckett Ridge,cart,1
Ohio,Beckett Ridge,cancel,1
Ohio,Beavercreek,product,1
Ohio,Beachwood,department,1
Île-de-France,Neuilly-sur-Marne,cart,1
Ohio,Dry Run,product,1
Ohio,Elyria,department,1
Ohio,Grove City,cart,1
Ohio,Landen,cart,1
Ohio,Lancaster,product,1
Ohio,Kirtland,department,1
Ohio,Kent,department,1
Ohio,Hudson,department,1
Île-de-France,Morsang-sur-Orge,cart,1
Ohio,Hillsboro,cart,1
Ohio,Hilliard,product,1
Île-de-France,Morsang-sur-Orge,product,1
Ohio,Hilliard,cart,1
Ohio,Hamilton,purchase,1
Île-de-France,Nanterre,product,1
Ohio,Grove City,department,1
Ohio,Grove City,cancel,1
Ohio,Elyria,home,1
Ohio,Green,home,1
Île-de-France,Neuilly-Plaisance,cart,1
Ohio,Garfield Heights,department,1
Ohio,Garfield Heights,cancel,1
Ohio,Gahanna,department,1
Ohio,Gahanna,cart,1
Ohio,Franklin,product,1
Ohio,Finneytown,product,1
Ohio,Finneytown,department,1
Ohio,Finneytown,cart,1
Ohio,Findlay,product,1
Ohio,Fairfield,department,1
Ohio,Elyria,product,1
Ohio,Walton Hills,department,1
Ohio,Walton Hills,product,1
Ohio,Wayland,product,1
Ohio,Westerville,cart,1
Île-de-France,Le Pré-Saint-Gervais,cart,1
Île-de-France,Le Pré-Saint-Gervais,home,1
Île-de-France,Le Pré-Saint-Gervais,product,1
Oregon,Redmond,cart,1
Oregon,Portland,purchase,1
Île-de-France,Le Raincy,cart,1
Île-de-France,Le Raincy,department,1
Île-de-France,Le Raincy,product,1
Île-de-France,Les Clayes-sous-Bois,department,1
Île-de-France,Les Clayes-sous-Bois,product,1
Oregon,Oregon City,product,1
Oregon,Oregon City,department,1
Oregon,Medford,department,1
Oregon,McMinnville,product,1
Île-de-France,Les Mureaux,cart,1
Oregon,Lebanon,department,1
Oregon,Keizer,purchase,1
Oregon,Hillsboro,department,1
Oregon,Hillsboro,cancel,1
Oregon,Hayesville,product,1
Oregon,Happy Valley,department,1
Oregon,Happy Valley,cart,1
Oregon,Gresham,cancel,1
Oregon,Green,department,1
Oregon,Grants Pass,home,1
Oregon,Grants Pass,cart,1
Oregon,Forest Grove,cart,1
Oregon,Eugene,purchase,1
Île-de-France,Les Ulis,cancel,1
Oregon,Sherwood,department,1
Oregon,Springfield,cancel,1
Oregon,Springfield,cart,1
Osaka,Osaka City,home,1
Paraná,Cornélio Procópio,department,1
Paraná,Colombo,product,1
Paraná,Colombo,department,1
Paraná,Cianorte,purchase,1
Paraná,Cianorte,cart,1
Paraná,Cianorte,cancel,1
Paraná,Campina Grande do Sul,department,1
Île-de-France,Le Blanc-Mesnil,purchase,1
Osaka,Suita city,home,1
Osaka,Suita city,cart,1
Osaka,Suita city,cancel,1
Osaka,Sakai City,department,1
Osaka,Osaka City,purchase,1
Île-de-France,Le Chesnay-Rocquencourt,department,1
Île-de-France,Le Perreux-sur-Marne,department,1
Île-de-France,Le Chesnay-Rocquencourt,product,1
Île-de-France,Le Kremlin-Bicêtre,department,1
Osaka,Kadoma City,department,1
Osaka,High-rise market,product,1
Osaka,High stone market,product,1
Osaka,High stone market,department,1
Osaka,High stone market,cart,1
Oregon,West Linn,product,1
Oregon,West Linn,department,1
Oregon,West Linn,cart,1
Oregon,Tualatin,cart,1
Oregon,Tigard,cart,1
Oregon,Tigard,cancel,1
Oregon,Eugene,home,1
Oregon,Coos Bay,cart,1
Oregon,Central Point,cart,1
Oklahoma,Ardmore,cart,1
Île-de-France,Massy,cart,1
Oklahoma,Enid,cancel,1
Oklahoma,Edmond,department,1
Oklahoma,Edmond,cart,1
Oklahoma,Durant,cart,1
Oklahoma,Claremore,cart,1
Île-de-France,Massy,department,1
Oklahoma,Broken Arrow,product,1
Oklahoma,Broken Arrow,home,1
Île-de-France,Massy,product,1
Oklahoma,Broken Arrow,cancel,1
Oklahoma,Ardmore,product,1
Oklahoma,Ardmore,home,1
Okinawa,Urasoe,product,1
Île-de-France,Marly-le-Roi,product,1
Okinawa,Naha City,cancel,1
Okayama,Kurashiki City,product,1
Okayama,Kurashiki City,department,1
Île-de-France,Maurepas,cart,1
Oita,Hitten,department,1
Oita,Beppu,cart,1
Ohio,Zanesville,department,1
Ohio,Xenia,department,1
Ohio,Worthington,product,1
Ohio,White Oak,product,1
Ohio,Westlake,product,1
Ohio,Westlake,department,1
Ohio,Westerville,department,1
Oklahoma,Enid,product,1
Oklahoma,Lawton,department,1
Île-de-France,Levallois-Perret,cancel,1
Oklahoma,Scraper,product,1
Île-de-France,Levallois-Perret,cart,1
Île-de-France,Levallois-Perret,product,1
Oregon,Beaverton,cart,1
Oregon,Altamont,product,1
Oregon,Altamont,department,1
Oregon,Aloha,cart,1
Île-de-France,Livry-Gargan,cart,1
Île-de-France,Livry-Gargan,department,1
Oregon,Albany,home,1
Oregon,Albany,department,1
Oklahoma,Tulsa,home,1
Île-de-France,Maisons-Alfort,product,1
Île-de-France,Maisons-Laffitte,department,1
Oklahoma,Scraper,department,1
Oklahoma,Midwest City,cart,1
Oklahoma,Scraper,cancel,1
Oklahoma,Sapulpa,department,1
Île-de-France,Malakoff,cart,1
Oklahoma,Sand Springs,cart,1
Île-de-France,Malakoff,department,1
Île-de-France,Malakoff,home,1
Oklahoma,Oklahoma City,home,1
Île-de-France,Malakoff,product,1
Oklahoma,Oklahoma City,cancel,1
Oklahoma,Norman,product,1
Oklahoma,Norman,home,1
Oklahoma,Moore,purchase,1
Oklahoma,Moore,product,1
Pennsylvania,Southampton,purchase,1
Rio Grande do Sul,Santiago,home,1
Pennsylvania,Springfield,department,1
Shandong,Jixi,cancel,1
Shandong,Hebi,cancel,1
Shandong,Hebi,product,1
Shandong,Heze,cancel,1
Tianjin,Datong,home,1
Tianjin,Datong,cancel,1
Tianjin,Chengdu,purchase,1
Tianjin,Chengdu,product,1
Shandong,Huzhou,purchase,1
Shandong,Jiaozuo,cancel,1
Tianjin,Chengdu,cancel,1
Tianjin,Beijing,home,1
Tianjin,Beijing,cancel,1
Shandong,Jiaozuo,purchase,1
Shandong,Jieyang,department,1
Thüringen,Weimar,product,1
Tianjin,Foshan,cart,1
Shandong,Hangzhou,department,1
Tianjin,Foshan,department,1
Shandong,Fuyang,department,1
Shandong,Beijing,department,1
Shandong,Chongqing,cancel,1
Shandong,Chongqing,cart,1
Tianjin,Lamabagar,cancel,1
Shandong,Foshan,home,1
Shandong,Fuyang,cart,1
Shandong,Guangzhou,home,1
Tianjin,Fuyang,cart,1
Tianjin,Huaibei,cancel,1
Shandong,Haikou,cart,1
Tianjin,Fuzhou,purchase,1
Shandong,Haikou,product,1
Shandong,Handan,cancel,1
Shandong,Handan,cart,1
Thüringen,Weimar,department,1
Shandong,Jixi,purchase,1
Tianjin,Lamabagar,purchase,1
Shandong,Kashgar area,cancel,1
Thüringen,Gotha,cart,1
Shandong,Nanchang,purchase,1
Thüringen,Gotha,cancel,1
Thüringen,Gera,product,1
Thüringen,Gera,department,1
Thüringen,Erfurt,product,1
Thüringen,Erfurt,cancel,1
Thüringen,Eisenach,department,1
Shandong,Ningbo,cancel,1
Thüringen,Arnstadt,department,1
Shandong,Ningbo,purchase,1
Shandong,Qingdao,department,1
Shandong,Shan Tou,cancel,1
Shandong,Shan Tou,department,1
Texas,Wylie,product,1
Shandong,Loudi,product,1
Shandong,Loudi,home,1
Thüringen,Heilbad Heiligenstadt,department,1
Thüringen,Sömmerda,cart,1
Shandong,Kashgar area,cart,1
Shandong,Kashgar area,department,1
Shandong,Kashgar area,home,1
Shandong,Kashgar area,product,1
Shandong,Kunming,cancel,1
Thüringen,Sömmerda,department,1
Shandong,Langfang,cancel,1
Shandong,Liuzhou,product,1
Thüringen,Sonneberg,cart,1
Thüringen,Sondershausen,cart,1
Thüringen,Saalfeld/Saale,department,1
Thüringen,Nordhausen,product,1
Thüringen,Nessetal,cart,1
Thüringen,Jena,cart,1
Shandong,Baoding,purchase,1
Shandong,Baoding,cancel,1
Pennsylvania,State College,department,1
Tianjin,Wuxi,cart,1
Tokyo,Higashi Kozoi,cart,1
Tokyo,Fukuho City,cart,1
Tokyo,Fuchu City,department,1
Tokyo,Eight Wangzi City,purchase,1
Tokyo,Eight Wangzi City,cancel,1
Tokyo,Chofu City,department,1
Tokyo,Chofu City,cart,1
Tokyo,Akiruno City,department,1
Tocantins,Paraíso do Tocantins,product,1
Tianjin,Zhaoqing,cart,1
Tianjin,Zhaoqing,cancel,1
Shaanxi,Nanchang,purchase,1
Tianjin,Yangzhou,home,1
Tianjin,Yangzhou,department,1
Tianjin,Wuxi,purchase,1
Tokyo,Higashi Kozoi,department,1
Tokyo,Higashimurayama City,cart,1
Shaanxi,Meishan,home,1
Tokyo,Kojima City,purchase,1
Tokyo,National city,cart,1
Tokyo,Musashino,purchase,1
Tokyo,Musashino,department,1
Tokyo,Mitaka City,cancel,1
Tokyo,Machida City,cancel,1
Tokyo,Kokubunji City,cancel,1
Tokyo,Kojima City,product,1
Tokyo,Hino city,cancel,1
Tokyo,Kojima City,cart,1
Tokyo,Kojima City,cancel,1
Tokyo,Kiyose City,department,1
Tokyo,Hino city,department,1
Shaanxi,Luohe,product,1
Tokyo,Hino city,cart,1
Tianjin,Wuxi,home,1
Shaanxi,Nanjing,home,1
Shaanxi,Zhoukou,product,1
Tianjin,Wuxi,cancel,1
Tianjin,Shenyang,purchase,1
Shaanxi,Southeast Miao Dai Autonomous Prefecture,product,1
Shaanxi,Southeast Miao Dai Autonomous Prefecture,purchase,1
Tianjin,Shenyang,department,1
Shaanxi,Weifang,department,1
Tianjin,Shenyang,cancel,1
Shaanxi,Weifang,home,1
Shaanxi,Xuzhou,cancel,1
Shaanxi,Xuzhou,product,1
Shaanxi,Yanbian Korean Autonomous Prefecture,home,1
Shaanxi,Yili Kazakh Autonomous Prefecture,department,1
Shaanxi,Zhangzhou,cancel,1
Shaanxi,Zhoukou,cancel,1
Shaanxi,Zhoukou,cart,1
Shaanxi,Zhoukou,home,1
Shaanxi,Shijiazhuang,home,1
Shaanxi,Shijiazhuang,cancel,1
Shaanxi,Shenzhen,cancel,1
Shaanxi,Quanzhou,product,1
Tianjin,Urumqi,department,1
Shaanxi,Nanjing,purchase,1
Shaanxi,Qingdao,cancel,1
Tianjin,Turpan,department,1
Shaanxi,Qingdao,purchase,1
Shaanxi,Quanzhou,cancel,1
Shaanxi,Quanzhou,purchase,1
Tianjin,Tianjin,home,1
Shaanxi,Rizhao,cart,1
Shaanxi,Rizhao,department,1
Shaanxi,Rizhao,home,1
Tianjin,Tianjin,purchase,1
Shaanxi,Shanghai,product,1
Shaanxi,Shanghai,purchase,1
Shandong,Shan Tou,home,1
Shandong,Shan Tou,purchase,1
Texas,Wylie,department,1
Texas,North Richland Hills,department,1
Texas,Port Arthur,department,1
Texas,Plano,home,1
Texas,Plano,cancel,1
Texas,Plainview,cart,1
Texas,Pinehurst,product,1
Texas,Pharr,product,1
Texas,Pharr,department,1
Texas,Pflugerville,cancel,1
Texas,Pecan Grove,product,1
Texas,Pecan Grove,cart,1
Texas,Pearland,purchase,1
