postal_code,event_type,id
78232,cart,1
78233,cart,1
78233,product,1
8724,department,1
78237,cart,1
78237,department,1
8723,department,1
8721,cart,1
87200-000,purchase,1
87200-000,cart,1
78238,product,1
87200-000,cancel,1
8720,product,1
8720,cart,1
78239,cancel,1
87144,cart,1
78223,department,1
78223,cancel,1
78209,cancel,1
78222,department,1
8760,cart,1
78209,home,1
8760,cancel,1
8759,product,1
8759,department,1
78210,department,1
8759,cart,1
78210,home,1
78210,product,1
78211,home,1
78212,product,1
78213,cancel,1
87507,cart,1
87505,department,1
78213,department,1
78213,purchase,1
78214,cart,1
87437,product,1
87437,home,1
8742,department,1
78216,department,1
78216,purchase,1
87401,cart,1
78218,department,1
874-0000,cart,1
78222,cancel,1
87270,product,1
87144,cancel,1
87140-000,product,1
78239,cart,1
78244,cancel,1
87110,cancel,1
78315,cart,1
8711,product,1
87109,cart,1
78320-000,cart,1
87107,product,1
87105,product,1
87100,purchase,1
78320-000,purchase,1
78332,cart,1
78335-000,cancel,1
87035-510,product,1
87035-510,cart,1
87031,department,1
78335-000,department,1
78340,department,1
78340,product,1
78360,cart,1
78360,product,1
8701,cart,1
87002,cart,1
78360-000,department,1
86899,cart,1
78370,cart,1
78390-000,cart,1
78390-000,department,1
78390-000,product,1
78310,cart,1
87110,product,1
87111,cancel,1
78250-000,home,1
87140-000,cart,1
78245,cart,1
87123,product,1
87123,cancel,1
78245,department,1
78245,product,1
78249,cart,1
78250,cart,1
87121,cancel,1
87120,product,1
87120,cancel,1
78250-000,department,1
78250-000,product,1
78300-000,cancel,1
78251,cancel,1
78253,cart,1
78253,purchase,1
78258,cart,1
78258,home,1
87114,purchase,1
87114,cart,1
87112,cart,1
87111,product,1
87111,home,1
78260,cart,1
78300,product,1
78209,department,1
78207,cart,1
77573,product,1
7780,cart,1
8820,purchase,1
8820,product,1
77833,product,1
8820,home,1
8820,department,1
8817,product,1
77845,purchase,1
8817,cart,1
77855,product,1
77901,department,1
77904,department,1
77904,product,1
88160-000,cancel,1
77933,department,1
8816,home,1
780-820,department,1
780-900,cancel,1
8816,department,1
88150,product,1
8810,home,1
8810,department,1
780-900,home,1
7800,home,1
7800,purchase,1
8810,cart,1
78000,cart,1
78000,product,1
77803,department,1
88200,product,1
78201,cart,1
88200-000,cancel,1
88250,cart,1
77581,cancel,1
77581,department,1
88240-000,cart,1
77581,product,1
88240,cart,1
77583,product,1
77584,cancel,1
88220-000,product,1
88220-000,cart,1
8822,department,1
77584,product,1
77584,purchase,1
77590,department,1
8822,cart,1
7760,cart,1
88203,cancel,1
7760,product,1
88200-000,home,1
77600-000,product,1
77642,department,1
77656,purchase,1
77680,purchase,1
77694,cart,1
77700,cancel,1
77700,cart,1
77704,product,1
8807,purchase,1
78023,cancel,1
78028,home,1
78028,purchase,1
78155,department,1
880-0212,product,1
880-0212,cart,1
880-0211,cart,1
78158-720,purchase,1
8788,home,1
78160,product,1
8788,cart,1
78166,cancel,1
78170,cart,1
78170,product,1
8784,purchase,1
8784,cart,1
78190,cart,1
8780,product,1
78190,product,1
78190,purchase,1
7820,department,1
7820,product,1
8780,cart,1
78200,product,1
8780,cancel,1
87700,product,1
78200-000,cart,1
8770,cancel,1
877-0000,department,1
78200-000,home,1
88000,cart,1
78155,cart,1
78154,department,1
88007,product,1
88048,purchase,1
88011,product,1
78040,purchase,1
88011,cart,1
88010-400,purchase,1
78043,home,1
78045,cart,1
88010-400,cart,1
78045,department,1
78056,department,1
78076,department,1
78076,product,1
78100,department,1
78150,product,1
78102,cart,1
78108,cancel,1
78114,cart,1
78120,cart,1
88007,cart,1
88005,home,1
78120,product,1
88001,cancel,1
88000,product,1
78135-730,product,1
78140,department,1
78150,department,1
77055,cancel,1
89129,product,1
8670,cart,1
90066,department,1
76013,department,1
76013,product,1
76014,cart,1
90065,cart,1
76017,cart,1
76017,product,1
76018,department,1
90063,cancel,1
76020,department,1
76020,product,1
90061,product,1
76021,department,1
76028,cart,1
90061,department,1
9006,department,1
76028,home,1
76028,product,1
76033,product,1
90057,home,1
90057,department,1
76034,department,1
90057,cart,1
76036,cart,1
90047,purchase,1
90047,cart,1
90045,product,1
76036,department,1
90066,cancel,1
76013,cancel,1
76039,cart,1
90066,product,1
75766,product,1
90221,cancel,1
90220,cancel,1
75830-000,product,1
75830-000,purchase,1
75860-000,cancel,1
75860-000,cart,1
75860-000,product,1
75901,department,1
75903,cart,1
90201,purchase,1
75904,cart,1
75904,product,1
90201,product,1
75920-000,product,1
760-800,department,1
76000,cart,1
90160-091,cart,1
76002,cancel,1
90100,cart,1
7601,department,1
901-2131,product,1
76010,department,1
901-0152,department,1
76010,home,1
901-0152,cancel,1
9007,product,1
76039,cancel,1
90044,product,1
8913,department,1
7611,cart,1
90023,product,1
76110,home,1
76110,purchase,1
76111,department,1
76112,cart,1
76112,product,1
90023,department,1
90022,product,1
76116,product,1
76117,cart,1
90022,department,1
76119,cart,1
90019,department,1
76119,department,1
76119,purchase,1
90018,department,1
90016,product,1
76130,department,1
76131,department,1
76131,product,1
90016,cart,1
90012,department,1
90012,cart,1
90012,cancel,1
90011,home,1
76133,purchase,1
76134,cart,1
76110,cancel,1
90025,cart,1
90044,department,1
76108,cancel,1
90044,cart,1
90044,cancel,1
76048,cart,1
76051,cancel,1
90043,purchase,1
90043,product,1
90042,purchase,1
90042,department,1
90037,cancel,1
90034,product,1
90033,department,1
90032,department,1
90031,cart,1
90029,cart,1
90028,cart,1
90027,home,1
90027,department,1
90027,cart,1
90026,purchase,1
76063,product,1
90026,cart,1
76063,purchase,1
7609,department,1
76092,cart,1
76100,department,1
76105,cancel,1
76105,home,1
75766,cart,1
90221,department,1
75702,product,1
75189,cart,1
75205,cart,1
75208,cart,1
75208,product,1
75211,cart,1
75211,product,1
75214,cart,1
90604,cart,1
75216,cancel,1
75216,cart,1
90562,department,1
75216,department,1
90530,cart,1
75217,cart,1
90505,cart,1
75217,product,1
75220,home,1
75224,department,1
75224,home,1
90504,product,1
90501,product,1
75227,department,1
90475,department,1
90475,cart,1
75228,cart,1
75230,cart,1
75232,cart,1
90471,product,1
90605,department,1
90605,product,1
90221,product,1
75181,department,1
75110,department,1
75116,department,1
90706,product,1
90706,home,1
90703,purchase,1
751199,cancel,1
90703,department,1
90703,cart,1
751199,home,1
9070,product,1
751199,purchase,1
75142,cart,1
9070,cart,1
90670,cart,1
90660,department,1
75149,purchase,1
90650,home,1
90650,department,1
75165,product,1
75177,department,1
75177,home,1
75180,department,1
75180,home,1
90631,product,1
75181,cart,1
90620,department,1
90605,purchase,1
90469,product,1
90453,product,1
90453,cart,1
90451,cart,1
75501,department,1
75501,product,1
90277,department,1
90266,cart,1
90262,product,1
90262,home,1
90262,cart,1
755099,product,1
755199,cart,1
755199,department,1
755199,product,1
90255,product,1
75602,cancel,1
90255,department,1
75602,department,1
75602,product,1
90255,cancel,1
90250,product,1
90250,department,1
90249,cart,1
90247,product,1
75701,cart,1
75701,product,1
90242,product,1
90241,cart,1
90222,department,1
90222,cart,1
755-0151,cart,1
755-0067,department,1
755-0001,cart,1
75370-000,cart,1
75238,cancel,1
75243,department,1
75248,cart,1
75287,cart,1
90441,cart,1
9042,department,1
90411,department,1
753299,department,1
90411,cancel,1
7536,product,1
9041,product,1
75365,department,1
90405,cart,1
9030,product,1
90303,purchase,1
90301,product,1
75370-000,product,1
754-1277,department,1
75400-000,cart,1
90301,department,1
75400-000,product,1
75417,cart,1
7548,department,1
7548,product,1
90300,cancel,1
75482,cancel,1
76135,cart,1
90011,department,1
76135,product,1
76868-000,department,1
89240-000,product,1
89240-000,home,1
76880-000,product,1
76890-000,cart,1
76901,department,1
76904,department,1
76920-000,cancel,1
76920-000,product,1
76940-000,department,1
8924,department,1
76940-000,purchase,1
76970-000,product,1
76980-000,cancel,1
8924,cart,1
89233,department,1
76980-000,home,1
89231,home,1
89231,cart,1
7700,department,1
77000,cart,1
8920,cart,1
892-0871,product,1
892-0871,home,1
77005,home,1
892-0871,department,1
89183,product,1
77008,home,1
76868-000,purchase,1
76868-000,cart,1
76550-000,home,1
76864-000,department,1
76600,department,1
76620,department,1
89400,department,1
8940,product,1
8940,home,1
76646,purchase,1
7666,product,1
76690,cart,1
76700,cart,1
76700,department,1
76700,product,1
89300,cart,1
76700,purchase,1
76705,product,1
76706,product,1
89270-000,purchase,1
76726,department,1
76744,product,1
89270-000,product,1
76800-000,department,1
76800-000,product,1
76801,department,1
89250,cart,1
76804,department,1
76850-000,cart,1
76850-000,product,1
89245-000,cart,1
77014,home,1
77015,cart,1
77015,home,1
8918,cart,1
77040,cart,1
77040,department,1
89139,department,1
89139,cart,1
77041,cart,1
77041,department,1
89135,product,1
77042,department,1
77043,cart,1
89135,department,1
89135,cart,1
89134,product,1
77045,department,1
89134,home,1
77045,product,1
77047,cart,1
89131,home,1
77047,product,1
77049,home,1
77049,purchase,1
77053,cart,1
77053,department,1
77053,product,1
77054,cart,1
77054,department,1
89130-000,cart,1
89130,cart,1
77039,product,1
89145,cart,1
89145,home,1
77024,cart,1
89178,cart,1
8917,product,1
8917,cart,1
77015,product,1
8916,cancel,1
89156,product,1
77018,cart,1
77021,department,1
77021,product,1
77022,home,1
8915,cart,1
77023,department,1
89149,department,1
77038,department,1
77024,department,1
77024,product,1
77025,department,1
77033,department,1
89148,department,1
89147,department,1
77034,home,1
77036,cart,1
89147,cart,1
77036,department,1
89145,product,1
77038,cancel,1
76571,cancel,1
76550-000,cancel,1
9001,department,1
900-0006,department,1
76210,department,1
76210,product,1
76226,cancel,1
76227,cancel,1
89900-000,product,1
76227,home,1
89900-000,cart,1
76227,product,1
76230,cart,1
76230,department,1
76230,purchase,1
8980,product,1
76240,product,1
76244,department,1
76244,product,1
76244,purchase,1
8980,department,1
76248,cart,1
76248,department,1
8970,product,1
76262,product,1
76262,purchase,1
76270,product,1
8970,cart,1
8970,cancel,1
89620-000,cart,1
89584,home,1
76210,cart,1
7621,product,1
76549,product,1
7621,department,1
90008,product,1
76137,cart,1
76139,cancel,1
90008,home,1
76139,cart,1
76140,cart,1
76140,department,1
76140,product,1
76148,cart,1
90007,department,1
90007,cart,1
76170,cart,1
90005,purchase,1
90004,product,1
76180,department,1
76185,department,1
76185,product,1
76190,cart,1
76190,product,1
90002,cart,1
76200,department,1
76201,cancel,1
9000,purchase,1
76201,department,1
76205,cancel,1
76209,home,1
7621,cancel,1
89584,department,1
89560-000,department,1
76280,department,1
76280,product,1
89502,cancel,1
76471,cancel,1
8950,department,1
76471,product,1
76471,purchase,1
89460-000,purchase,1
76480,department,1
76480,product,1
76500,product,1
76502,cart,1
76502,department,1
76504,cart,1
76513,cart,1
76520,department,1
76522,cart,1
76522,department,1
76532,department,1
89460-000,cart,1
76542,cart,1
89434,department,1
89434,cart,1
76543,cart,1
76543,department,1
89431,department,1
89407,product,1
89406,department,1
89400,purchase,1
76437,cart,1
76400-000,purchase,1
76400-000,department,1
89522,department,1
76287,department,1
76287,product,1
76297,cart,1
76300,cancel,1
7631,cart,1
89560-000,cart,1
7631,home,1
76320,cart,1
76327,cart,1
76327,department,1
76327,purchase,1
89560-000,cancel,1
76330-000,product,1
89502,department,1
76330-000,purchase,1
76370,cart,1
89520-000,product,1
7639,home,1
76400,cart,1
89512,department,1
76400,department,1
76400,product,1
76400-000,cancel,1
89511,cart,1
89503,department,1
89502,product,1
78390-000,purchase,1
7840,cart,1
90710,cart,1
84115,cart,1
80807,department,1
80807,product,1
84110,product,1
80809,cart,1
80809,department,1
80809,product,1
8081,cart,1
84109,department,1
84109,cart,1
8081,product,1
84108,cart,1
80817,product,1
80817,purchase,1
8087,cancel,1
84107,cart,1
84106,cart,1
84105,product,1
8087,product,1
8088,cancel,1
80906,cart,1
80906,department,1
84104,product,1
80907,product,1
84104,department,1
80910,cart,1
841001,cancel,1
80911,cart,1
80805,purchase,1
8080,department,1
84100,cart,1
8080,cart,1
843098,cancel,1
8430,product,1
8430,home,1
84210,product,1
84200-000,product,1
84200-000,department,1
84200-000,cart,1
84200,product,1
80634,department,1
80639,department,1
84200,cancel,1
84140,cart,1
84128,department,1
84124,cart,1
80686,cart,1
84123,department,1
84121,cancel,1
84120,department,1
8412,home,1
80689,department,1
8412,department,1
84119,department,1
80689,purchase,1
84119,cart,1
80700,cancel,1
808-0021,department,1
808-0021,purchase,1
80915,product,1
80915,purchase,1
80226,department,1
8100,product,1
84062,cart,1
84057,cart,1
84047,cart,1
84044,cancel,1
84043-450,cancel,1
810008,home,1
84043,cart,1
84043,cancel,1
81001,cancel,1
81005,home,1
81005,product,1
81007,product,1
810103,department,1
810103,home,1
810103,product,1
810103,purchase,1
84041,cancel,1
84037,cart,1
8105,cancel,1
8105,cart,1
8105,department,1
8105,purchase,1
84020,home,1
8109,department,1
8109,product,1
811-1355,cart,1
811-1355,department,1
810007,cancel,1
8100,cart,1
80917,cart,1
810,department,1
80917,department,1
84097,department,1
80918,department,1
80918,home,1
84096,product,1
84095,cancel,1
80919,department,1
84094,department,1
84088,cart,1
84084,department,1
80922,product,1
80923,product,1
80939,department,1
80939,home,1
84081,cart,1
8094,cancel,1
84078,department,1
8094,department,1
8094,product,1
80995,product,1
80997,department,1
84078,cart,1
84075,product,1
84070,cart,1
80999,department,1
84065,home,1
80999,product,1
80620,cart,1
843098,home,1
843099,cancel,1
8028,product,1
848014,cart,1
84800,product,1
8030,department,1
8480,department,1
80301,product,1
80302,cart,1
80302,department,1
80304,cart,1
8480,cancel,1
8032,cancel,1
8032,department,1
8033,cancel,1
84770,purchase,1
84770,home,1
8033,cart,1
84770,department,1
8034,department,1
84770,cart,1
8035,department,1
84721,cancel,1
84720,cart,1
8035,home,1
84720,cancel,1
8035,product,1
8037,department,1
8470,purchase,1
8470,department,1
8029,cart,1
8027,purchase,1
80610-270,product,1
8027,product,1
80226,purchase,1
85016,cart,1
85015,purchase,1
80228,department,1
85015,product,1
85014,product,1
80229,cancel,1
80229,home,1
8023,cart,1
8023,product,1
8501,cart,1
80231,department,1
80233,cart,1
80233,product,1
85009,product,1
85009,department,1
80239,product,1
80241,cart,1
80241,department,1
85008,purchase,1
85008,product,1
8025,cancel,1
80260,cancel,1
85008,department,1
85000,department,1
8500,purchase,1
8500,home,1
8468,cancel,1
84651,product,1
84651,cart,1
84606,product,1
80521,department,1
80521,product,1
80524,cancel,1
80524,department,1
84405,cart,1
84404,department,1
80525,department,1
80525,purchase,1
80526,department,1
844001,department,1
84400-000,home,1
80537,department,1
80538,product,1
84400-000,department,1
84400,department,1
80538,purchase,1
8054,department,1
8434,cart,1
8056,cart,1
84321,department,1
8056,department,1
8056,purchase,1
8058,cancel,1
843099,purchase,1
80610-270,cart,1
843099,home,1
843099,cart,1
80504,department,1
84414,department,1
80503,purchase,1
8040,purchase,1
8038,department,1
84606,department,1
8038,home,1
84604,product,1
84604,home,1
8039,cart,1
84604,cart,1
8039,department,1
84601,product,1
84601,cancel,1
84600-000,purchase,1
84600-000,cart,1
80400,cart,1
80503,product,1
80400,department,1
80401,department,1
8041,cart,1
844901,home,1
8043,department,1
8046,department,1
84478,product,1
8046,product,1
80480,department,1
844700,department,1
8050,cart,1
80501,department,1
8110,cart,1
84015,department,1
8110,home,1
82718,purchase,1
82801,product,1
83651,cart,1
8290,cart,1
8290,department,1
8290,product,1
83646,department,1
83646,cart,1
82901,purchase,1
83607,department,1
83605,department,1
8292,cart,1
830,cart,1
83600,department,1
8300,cart,1
8300,product,1
8360,home,1
8300,purchase,1
8360,department,1
83540-000,purchase,1
83540-000,product,1
83000,purchase,1
830000,cancel,1
83540-000,department,1
835000,purchase,1
830000,cart,1
835000,home,1
830002,cancel,1
82801,department,1
83686,home,1
82319,department,1
82718,product,1
82319,purchase,1
8232,cancel,1
8234,cancel,1
8234,cart,1
8234,product,1
8241,cart,1
8242,cart,1
8242,product,1
82467,purchase,1
8250,department,1
83709,product,1
83709,cancel,1
83704,product,1
83702,cart,1
82590-300,purchase,1
82600,cart,1
82600,department,1
83700,cart,1
82600,product,1
8370,cart,1
82601,cart,1
82604,department,1
83687,product,1
82604,product,1
82718,cart,1
83687,cart,1
83686,product,1
83500,product,1
83500,cancel,1
835,cart,1
830002,purchase,1
8304,home,1
83390,cart,1
83043,department,1
83340,product,1
83130,department,1
83136,cart,1
83170,cart,1
83200,cart,1
83200,department,1
83200,purchase,1
8332,product,1
832000,home,1
8332,cart,1
832000,product,1
832011,cancel,1
83310,cart,1
832011,product,1
83202,home,1
83210,department,1
83221,cart,1
83260,department,1
83270,cart,1
83301,cancel,1
83300,department,1
83300,cart,1
8328,cancel,1
83280-000,cart,1
8303,home,1
83390,product,1
83395,department,1
83404,cart,1
83442,department,1
830004,cancel,1
830004,department,1
830004,product,1
830009,cancel,1
830009,department,1
83430-000,department,1
830014,cancel,1
83404-000,product,1
83404-000,department,1
830014,home,1
830014,purchase,1
83402,department,1
8302,product,1
83401,department,1
830092,home,1
83401,cancel,1
830094,cart,1
834000,home,1
834000,cart,1
830094,purchase,1
830099,cancel,1
830099,department,1
83400,product,1
830099,purchase,1
8340,cart,1
82319,product,1
8228,cart,1
81150,cart,1
814-0161,department,1
8400,home,1
81401,product,1
81401,purchase,1
81504,product,1
81549,cart,1
81549,department,1
8160,home,1
81600,product,1
81600,purchase,1
816003,cancel,1
8400,department,1
8400,cart,1
8392,cart,1
8391,product,1
816003,purchase,1
8170,department,1
81739,purchase,1
839000,department,1
8174,department,1
8174,product,1
839000,cancel,1
83900-000,product,1
81827,cart,1
81829,department,1
8185,department,1
819-0041,department,1
819-0043,cart,1
814-0171,product,1
814-0161,cancel,1
8227,purchase,1
814-0142,purchase,1
81150,product,1
812-0016,cart,1
812-0041,cart,1
812-0051,cancel,1
812-0051,department,1
84010,product,1
812-0054,product,1
812-0888,product,1
812-0888,purchase,1
812-0893,department,1
81241,department,1
81241,product,1
81245,cart,1
8401,product,1
81245,product,1
81247,cart,1
8130,product,1
84003,purchase,1
81375,cancel,1
81375,home,1
81377,cancel,1
84003,cart,1
814-0133,product,1
84000,home,1
84000,department,1
814-0142,department,1
8400,product,1
819-0043,department,1
819-0043,home,1
83900-000,cart,1
8191,product,1
8208,cart,1
83815,department,1
83814,department,1
83814,cart,1
